Id,SalePrice
1635,181305.81685888974
1636,153569.07674869377
1637,183762.09167582935
1638,203847.35482378685
1639,174117.61864945968
1640,259002.3485369982
1641,171301.8701331319
1642,210379.56590263304
1643,222030.99982400902
1644,222488.60704439817
1645,179149.14174697184
1646,156413.7814925982
1647,162429.23407315058
1648,126904.40769364129
1649,137176.3958400401
1650,120403.36572288799
1651,120815.44455400408
1652,97649.11634952774
1653,96094.5394966716
1654,153392.36641017636
1655,153288.33552969378
1656,152748.8183215739
1657,153016.32466786072
1658,154443.90799725516
1659,140242.88980768237
1660,139422.25277769528
1661,415182.1984327132
1662,394628.8231602703
1663,387444.7845715382
1664,296502.2272336369
1665,281942.7215026608
1666,315432.95687850897
1667,327870.55285221856
1668,323024.2318775529
1669,291286.4225495074
1670,345539.4446368655
1671,266343.48621074157
1672,427241.3614638293
1673,305349.8813239592
1674,230182.5885658304
1675,163868.08974614198
1676,174200.2306190962
1677,200321.02231224425
1678,411627.83299394127
1679,355229.3032590358
1680,298996.4986919617
1681,218232.998504543
1682,303889.7748756737
1683,171412.9543698366
1684,168210.3559875796
1685,172741.6991511076
1686,163381.42687385494
1687,167999.16407314152
1688,182708.62038368938
1689,189802.93083068528
1690,193349.46024575038
1691,176545.35060000754
1692,274483.965249106
1693,164391.16912500068
1694,183359.87896910714
1695,165105.45832362067
1696,282557.1276531953
1697,167076.88745965736
1698,372240.46038577723
1699,312922.9581327452
1700,247162.6289095258
1701,264832.6467676413
1702,242300.1467335436
1703,239120.5296054368
1704,280964.4857172505
1705,204719.24062513496
1706,393805.8467778616
1707,195308.82431630293
1708,186071.5167874338
1709,284112.06260279805
1710,198646.83300798503
1711,239329.96101103048
1712,256432.54307896068
1713,245573.87045317865
1714,220113.8149108375
1715,196341.9010545454
1716,167342.22299619147
1717,171319.19378748455
1718,130621.56655329165
1719,198851.3837520159
1720,246853.24150123989
1721,167102.59554418252
1722,123916.46349620959
1723,159189.70732542238
1724,204854.21359866657
1725,236461.00088798493
1726,182578.5504231028
1727,149382.07445370784
1728,185723.86255556383
1729,166279.60148788788
1730,161060.45361876878
1731,121956.53265001948
1732,133473.2585830913
1733,116202.14293646623
1734,119553.65970366463
1735,133045.45685776894
1736,113130.89381083679
1737,324387.4378948442
1738,206989.50999624768
1739,258189.831889336
1740,203084.83505704656
1741,177456.94796725444
1742,171374.17100501372
1743,170388.91791935638
1744,286499.5611942363
1745,204417.36792816487
1746,211310.32533717513
1747,224808.40587067223
1748,227726.5732324612
1749,144935.1719110177
1750,130248.83042862128
1751,237726.28503949416
1752,118828.12663470364
1753,134228.43508649128
1754,199990.77615065404
1755,157044.6704736481
1756,127129.27007431093
1757,120302.81120720936
1758,137372.48684942443
1759,170349.06957998764
1760,162152.00581205756
1761,140622.07396104396
1762,168198.74878881246
1763,173362.1563390788
1764,119301.77144756388
1765,158600.9265554506
1766,179345.13706913378
1767,216307.6697208911
1768,143473.50490949873
1769,171851.3542454122
1770,142273.45833430288
1771,128037.68279160763
1772,129006.94458199218
1773,128831.3433748059
1774,130212.27699160675
1775,137472.71510479556
1776,120273.16694590828
1777,111224.74130286925
1778,138192.294005226
1779,110742.64590426622
1780,188338.8260171322
1781,128173.00360260035
1782,93921.64173719771
1783,128167.22603687523
1784,92284.57395425228
1785,114453.71746327865
1786,127928.90402201739
1787,155111.6975228127
1788,54740.48210798618
1789,90877.02278559004
1790,78205.80133656962
1791,159795.4523590512
1792,147422.8536497526
1793,131148.48117190972
1794,144644.40069622712
1795,131149.9852028686
1796,115951.40086834908
1797,111343.44386596786
1798,123099.48233931312
1799,112323.26066618555
1800,131371.93265396834
1801,129033.6740432076
1802,144162.57592386554
1803,147536.38980337908
1804,139478.20282917397
1805,136757.44704062145
1806,109300.38489158156
1807,125128.73785791988
1808,120788.8666017911
1809,121756.72370315698
1810,147910.55188496
1811,104613.05678421979
1812,100956.11103510467
1813,120264.8004847647
1814,93692.68515786053
1815,44764.59020965267
1816,95116.21252200869
1817,113871.29234074558
1818,131127.33256660603
1819,112140.20234021875
1820,64664.274014767114
1821,104509.21866931784
1822,149251.62773877897
1823,49371.468728670334
1824,127690.74970825549
1825,130962.82493022585
1826,96944.34077245543
1827,104169.84923659025
1828,140691.20473109858
1829,105221.78504002324
1830,137530.31971819667
1831,173072.04461262323
1832,83564.54570600993
1833,137201.27548502848
1834,113052.85991261817
1835,134110.81846682608
1836,112297.15183617303
1837,93504.18797349662
1838,124390.98979544747
1839,75033.74819604498
1840,149172.60285110172
1841,141791.60257767842
1842,69624.34453955841
1843,128378.52949181631
1844,122390.18762096962
1845,140973.0747580719
1846,150191.6151187319
1847,147154.47562228417
1848,45833.2874532928
1849,114367.98703622333
1850,127625.39426752111
1851,154029.55490718377
1852,134938.93019283554
1853,134698.75895361262
1854,172715.42333119566
1855,136643.17335261783
1856,219174.60026670105
1857,168651.32998876297
1858,129125.89069867707
1859,120678.78783945712
1860,147053.13637377654
1861,120678.78783945712
1862,304511.7370205467
1863,301442.1299547982
1864,301442.1299547982
1865,331093.68078708975
1866,334281.3530640723
1867,230516.3530035442
1868,287495.947706473
1869,193749.5826666063
1870,238172.07383572168
1871,237675.34066566502
1872,165473.3435805763
1873,229158.0260551916
1874,140225.93918375345
1875,209513.7578534487
1876,189856.32591305318
1877,211768.45480979976
1878,202629.22908607702
1879,124903.0862835081
1880,135115.65295242943
1881,238122.05299735366
1882,260904.81820464492
1883,191627.54465309554
1884,202950.11302066
1885,265728.5760910479
1886,307804.49153754424
1887,208368.38950769295
1888,266835.6176275761
1889,156238.85549208304
1890,129349.27427624543
1891,132943.6753624083
1892,110219.92996252727
1893,124444.54187575741
1894,123080.94409861937
1895,130257.66102823243
1896,120060.3214893412
1897,99541.31653154928
1898,112788.79714438153
1899,142604.36910034454
1900,150252.2604922635
1901,159768.49576366297
1902,129323.9658901738
1903,207650.03424987695
1904,142779.39016959275
1905,194104.22111669733
1906,181295.21973616944
1907,176371.35487754966
1908,113705.81573345742
1909,138784.8537212683
1910,125933.16392890312
1911,220147.89749705856
1912,316843.0935840488
1913,150469.62789682994
1914,63767.73390330435
1915,284810.6057147968
1916,61694.894847211006
1917,274219.1130464609
1918,139418.15026166174
1919,165198.3876939968
1920,144607.85765522977
1921,417744.5364577524
1922,324441.26190122444
1923,205538.82974042362
1924,219542.7206695553
1925,209820.0674776419
1926,385420.1019795157
1927,130863.30326184804
1928,159292.0912912318
1929,117060.35034252034
1930,118489.79538091962
1931,143302.72838682297
1932,136807.5764390283
1933,172745.98553509612
1934,180630.40948740448
1935,170223.51752104922
1936,190356.6152871158
1937,185115.82619980563
1938,171633.09067434867
1939,242404.43678404458
1940,187496.11224342193
1941,169120.37085437757
1942,181497.79753670644
1943,189684.8665026917
1944,307491.35164290434
1945,361927.83646022744
1946,136854.91100801522
1947,279949.82632247644
1948,163152.32416391073
1949,237760.98176638578
1950,179952.01391220264
1951,265771.9216263337
1952,211789.41510736814
1953,166709.03684781928
1954,195192.9175112033
1955,129589.54418188702
1956,285791.30820031755
1957,152038.77548639386
1958,327044.59613174933
1959,139928.77641439237
1960,114741.7706562428
1961,120436.43468857654
1962,97172.61724513338
1963,100223.72224126206
1964,109699.74528311487
1965,148046.06240979
1966,150492.65679257672
1967,279399.77045648295
1968,375049.1999211216
1969,370894.1604755707
1970,422462.2675155953
1971,415152.43024496274
1972,377387.4252925063
1973,257452.94231104504
1974,314593.61230323225
1975,350810.1273808931
1976,270367.15827605175
1977,354126.5003193657
1978,357647.03053400863
1979,322649.4933401238
1980,172118.66670241277
1981,349388.7685604638
1982,209276.99627760184
1983,186807.85620084175
1984,170940.31957105437
1985,226314.64064419302
1986,218864.51103391
1987,169824.01670195287
1988,178841.9357437245
1989,191375.63764333728
1990,219712.46072366976
1991,208081.02204244822
1992,206571.06930105985
1993,167231.9233014917
1994,242692.12102020805
1995,180195.7405138244
1996,251407.74649091472
1997,328767.2871236584
1998,333755.85957631667
1999,247659.77931758846
2000,311488.37241013366
2001,261977.48296002
2002,232062.12547078182
2003,239921.76665058546
2004,261639.74085064355
2005,198651.11628452377
2006,208709.57476163626
2007,234130.9496258803
2008,206937.64940706897
2009,184932.08049985766
2010,195458.23350688387
2011,136937.04274675171
2012,165810.90949475754
2013,183701.05895249266
2014,185002.99429724689
2015,199015.05000628595
2016,189108.92350641132
2017,194421.41238947946
2018,120162.2853103912
2019,132439.31653702757
2020,113104.51891835258
2021,112926.69787238626
2022,180378.06099202437
2023,142976.37057108397
2024,233007.239820335
2025,354840.1006834919
2026,170709.50682166783
2027,140646.27566040307
2028,153466.22581901273
2029,166754.6995042275
2030,286082.0933135853
2031,227208.51339991673
2032,241524.16700789394
2033,270242.1834184166
2034,163374.4425620235
2035,197610.72527351504
2036,204614.1690888176
2037,207672.18640824492
2038,291711.63820988324
2039,230526.82767976125
2040,307918.7228378879
2041,269645.2799679726
2042,195332.78826886573
2043,163940.50791827004
2044,161705.08688393052
2045,206781.10146917138
2046,134208.23762388693
2047,148932.6254886132
2048,136406.80515528208
2049,131668.62819770147
2050,183336.99322567234
2051,100741.08450167178
2052,131057.41548214175
2053,147638.19055507847
2054,79490.04884118758
2055,156412.98497014967
2056,130729.70738436923
2057,120454.18648146596
2058,221126.5626920441
2059,130838.97236307764
2060,163498.73791498507
2061,182140.0300003088
2062,133681.0687507403
2063,110355.91250596444
2064,135286.64265655706
2065,112992.3218069743
2066,162710.35163399408
2067,112124.34834636646
2068,137695.7392468386
2069,81442.16674568098
2070,110328.22177596782
2071,85433.73509033158
2072,123358.64853491771
2073,133222.8532495294
2074,178615.62437542953
2075,134367.21910443183
2076,121950.4895464021
2077,149001.8785259392
2078,127522.45902493785
2079,131481.45389889975
2080,123672.9337358397
2081,123010.62822197136
2082,117448.91025932203
2083,149842.46955382265
2084,112111.16776881808
2085,117864.08581856078
2086,114614.25081728716
2087,117123.07251336076
2088,90587.44694314516
2089,73580.42203459374
2090,124122.46069336786
2091,119346.53068846214
2092,125425.33987527812
2093,117041.0033277903
2094,118761.0936764114
2095,148308.5012890144
2096,80397.0825186353
2097,78637.32800098129
2098,142746.90014925718
2099,55841.34511163399
2100,88098.19692026921
2101,121495.7583188872
2102,132359.1535109897
2103,99462.20686431426
2104,125153.23037002819
2105,119717.27573569183
2106,54208.08230017107
2107,216020.77279495302
2108,118782.16102027996
2109,112522.76586509995
2110,126206.7030501546
2111,155028.8957746519
2112,133980.7235013193
2113,110923.66733439494
2114,103033.80788694772
2115,154529.8595919715
2116,117084.66222510498
2117,149050.28894786016
2118,119934.98957359356
2119,103032.4477254481
2120,106447.08235694458
2121,71191.62706231422
2122,97162.96809991282
2123,84054.02905913856
2124,171980.5808494512
2125,126475.01493136653
2126,154790.0082091744
2127,138422.7005470593
2128,118828.97494109374
2129,98400.07719122991
2130,141056.32152584905
2131,148263.8503786215
2132,109716.95045749634
2133,119280.52458160312
2134,120916.9975450826
2135,93542.7214080814
2136,63598.96357011832
2137,104844.045130832
2138,135326.5028193565
2139,153617.48764351607
2140,137098.9231755259
2141,128857.06018853956
2142,125176.37390538561
2143,137405.22271932408
2144,110097.91740903
2145,135708.10739848972
2146,166849.78247463595
2147,149373.60249822406
2148,127523.97669213163
2149,131443.09495743702
2150,222607.17659283296
2151,122037.97209401563
2152,180639.51321633012
2153,162735.63679291384
2154,106334.56129210559
2155,134185.07719692
2156,273503.9306377576
2157,233405.77971267223
2158,235092.88939213322
2159,217672.86946304882
2160,165543.95329537362
2161,227746.6509627032
2162,387134.9855399548
2163,346499.98510250705
2164,257952.49724341775
2165,182894.24815422876
2166,145684.64099942404
2167,224043.85058522163
2168,196138.17765903677
2169,194444.47523525252
2170,214809.04553106814
2171,145282.20559737305
2172,134530.61435808503
2173,161582.46136675586
2174,230947.1528436382
2175,348656.8903073313
2176,311694.7413757544
2177,244496.81727750206
2178,213865.5018114335
2179,141048.38216372635
2180,217847.62761451106
2181,183186.34130226047
2182,204138.07607650702
2183,170387.59945150805
2184,128526.74012446444
2185,104363.97866030101
2186,137560.74299198162
2187,153612.9595568597
2188,162340.33208549363
2189,204918.38821478112
2190,83626.07536135417
2191,88051.37142531833
2192,91401.9969344516
2193,101578.72490128393
2194,95793.90708939666
2195,111601.89491553912
2196,106340.79737553542
2197,110854.63225503993
2198,151878.84292008233
2199,174633.1220422972
2200,136846.29887217892
2201,127128.62755812456
2202,215939.39806566804
2203,153351.71507864568
2204,180428.07745676002
2205,104658.36802159976
2206,128133.87595780022
2207,219523.37904239065
2208,253731.6730226626
2209,200985.37085097804
2210,117535.30158294238
2211,121600.63477301724
2212,108156.33827171689
2213,101414.3209513262
2214,124834.80405947521
2215,100457.28884919318
2216,138420.45109385508
2217,73999.85262970105
2218,81024.18986309998
2219,66103.49928721365
2220,68416.61159321503
2221,284810.6057147968
2222,252353.8319389403
2223,299826.49769192573
2224,207397.58187067218
2225,130740.5942941812
2226,174905.3279688855
2227,209547.99957400185
2228,260151.63786575958
2229,235997.66057946027
2230,145261.01064489444
2231,211821.5993662882
2232,171447.61963614126
2233,166212.07487790717
2234,241529.17638535306
2235,212390.77009342494
2236,267151.1008676933
2237,317235.73560990684
2238,210285.2854043796
2239,112058.03500771658
2240,163877.01506222223
2241,147436.91424987273
2242,126731.99407353484
2243,129561.23865375189
2244,103646.04337424322
2245,98921.27768328262
2246,147534.90294925802
2247,102426.34143412615
2248,123089.08398019426
2249,124786.90408945849
2250,128149.14716295099
2251,107579.64392381368
2252,168208.80951152995
2253,156624.0306665728
2254,174227.21089570504
2255,192084.64899921112
2256,185652.89883334798
2257,206106.2679692662
2258,169080.40251374582
2259,175794.19753707427
2260,151910.67722828843
2261,198635.14460449846
2262,218469.5461173721
2263,316694.9647745817
2264,384306.6003990161
2265,170079.09081617338
2266,266180.3206913967
2267,348106.22266816895
2268,406287.0304837502
2269,151669.48688497557
2270,184935.76769106524
2271,231364.92087789153
2272,194669.09051930843
2273,153702.4606864663
2274,169882.91374727772
2275,159256.63152444377
2276,182346.4942634371
2277,182860.98518487895
2278,148506.29136460318
2279,117508.93841077355
2280,122350.90329243103
2281,156264.48687480853
2282,179382.8187338854
2283,99003.55750989898
2284,105645.01031645604
2285,152580.75813928997
2286,127738.83192541018
2287,347918.4742141407
2288,246624.00677889105
2289,358745.3030258786
2290,430570.79675564123
2291,301939.7918175602
2292,399607.8757122205
2293,444747.7440808769
2294,400600.01103322586
2295,419660.60590759036
2296,288749.89002197725
2297,292660.765428636
2298,287606.10228170804
2299,367594.5536450329
2300,329628.0952912406
2301,257406.51759970936
2302,229808.96692473357
2303,239956.73256305628
2304,236396.38658633
2305,169087.7389008108
2306,165540.9871431427
2307,170334.3410232728
2308,216944.22601304058
2309,263488.49641280883
2310,193071.25523974095
2311,196914.001546385
2312,173917.36533990415
2313,169338.9347050674
2314,171925.0872052253
2315,175169.87851697116
2316,181560.43502791744
2317,170615.83526829354
2318,172276.02888017593
2319,173735.40718856023
2320,172582.90052836906
2321,252630.73687826804
2322,168436.74274233248
2323,177744.64122869849
2324,169315.2925828036
2325,199929.50138658518
2326,166257.95984140915
2327,215440.85349917904
2328,228822.8413516617
2329,184713.1188581274
2330,175510.54420819122
2331,366239.92986646725
2332,390271.5159094983
2333,323260.65674679214
2334,258211.15258767174
2335,264837.44177952735
2336,333422.93095894664
2337,179481.91028751346
2338,273170.3400878513
2339,201431.85584274825
2340,367067.9770692827
2341,201938.7943095644
2342,236553.95876987485
2343,218962.75998628835
2344,206198.05395852073
2345,230790.6522861933
2346,196270.50333300425
2347,178483.95968229053
2348,222914.85481585626
2349,162595.57516143285
2350,263714.4076159404
2351,229083.7559760499
2352,233695.11043416578
2353,213515.36969719676
2354,122326.56413139986
2355,144101.0538486224
2356,151643.17730703045
2357,181321.2022217204
2358,184779.17330590962
2359,129135.9130142455
2360,118590.35585787805
2361,143659.9567556618
2362,276242.6558664333
2363,138653.60643361395
2364,159992.49256480206
2365,211152.2454375624
2366,200093.05113773042
2367,233926.95703915018
2368,198594.63219030143
2369,214197.652815705
2370,170490.86997220444
2371,168598.7728707058
2372,176465.19935587415
2373,278851.8812823704
2374,297453.55826419353
2375,270849.3020262069
2376,274739.35794858146
2377,355468.5202753438
2378,141182.24589431562
2379,186329.26785618122
2380,143401.89035893488
2381,153143.33105895424
2382,189800.06351469562
2383,199777.953533392
2384,249558.72900838705
2385,160494.07360013816
2386,134357.17093178089
2387,134571.09239371927
2388,97463.54468537036
2389,122085.52196035726
2390,147111.6012611463
2391,132451.8824001252
2392,115869.84327395962
2393,163720.7171867871
2394,139205.7704779558
2395,206096.04637140685
2396,133784.9292469801
2397,222150.65745011222
2398,128467.65401081204
2399,52365.33166833606
2400,55435.97239054762
2401,113468.82249719232
2402,139902.4626241581
2403,130631.6590059009
2404,140037.43422507477
2405,157255.10437026658
2406,138717.99352453384
2407,131099.73008911067
2408,142893.5931901778
2409,125385.78625757305
2410,156922.11246128767
2411,121404.2884746462
2412,153689.70951190506
2413,133710.16734715458
2414,133604.5497890987
2415,130471.40380622777
2416,123111.58058462587
2417,125507.93717520907
2418,128507.12045860414
2419,125940.48426585608
2420,123747.82281877293
2421,144623.7733910253
2422,115880.31073747894
2423,130616.13543475882
2424,155308.37302538133
2425,176388.69258079378
2426,127884.88538481735
2427,135225.74285154833
2428,181046.20816988326
2429,116582.14213020081
2430,131620.43066424856
2431,109929.66656023415
2432,145441.58681168986
2433,144037.01714468547
2434,138457.6951910095
2435,144254.39650079128
2436,99766.4500003466
2437,108614.2054974451
2438,128645.54807623652
2439,107483.6846977939
2440,117837.12371107913
2441,90375.92877309077
2442,96228.84724398942
2443,113514.35470656861
2444,124339.48107094076
2445,68770.5193028336
2446,121011.96350685474
2447,197633.05616250527
2448,134243.4973511187
2449,97728.24341152106
2450,145244.67068200425
2451,120235.3155369195
2452,202097.301817336
2453,93211.90107617865
2454,117681.65911747943
2455,108137.59942025846
2456,132808.29120146294
2457,123912.46945219485
2458,114308.07930113096
2459,107233.45022594738
2460,135653.13393053284
2461,112848.73173795648
2462,127600.46167013979
2463,119717.49900039629
2464,153475.89981805216
2465,126172.97768198785
2466,105892.08895833493
2467,142462.84120441496
2468,75418.85795343421
2469,69492.5355341879
2470,186018.1927289416
2471,226771.87679082536
2472,158545.03699303773
2473,119093.91915297636
2474,83979.03857691871
2475,218759.06137329695
2476,104704.47035349821
2477,128962.51420180955
2478,157053.66533270208
2479,108513.35891684185
2480,139484.27749498055
2481,121380.82918853483
2482,124150.1792588576
2483,110846.35972029863
2484,122614.82097400825
2485,125240.46323506525
2486,150155.86232207698
2487,183830.84074968752
2488,162193.52013739911
2489,143528.96799393633
2490,151832.21660239488
2491,86732.16115216761
2492,168075.06703280853
2493,136174.1783445501
2494,158486.45292335039
2495,82204.8040039578
2496,242090.35404146812
2497,147754.52874386794
2498,110958.29281155721
2499,87829.15297121248
2500,123105.77999899464
2501,133196.847195823
2502,145366.5286108408
2503,85496.81530465143
2504,174435.96692088115
2505,226197.83148212373
2506,246241.29057226353
2507,274798.447027638
2508,245154.07672564613
2509,200377.95386559892
2510,219685.12362033885
2511,169402.31782539136
2512,195310.60459555726
2513,208081.3039761606
2514,230223.78371918612
2515,139699.92032615287
2516,158775.4282685558
2517,138821.48298457178
2518,148478.9772980727
2519,220235.53689400223
2520,207334.4065054851
2521,188702.68310906025
2522,224474.54589894172
2523,121718.11733408409
2524,132504.0410667158
2525,137984.0055322206
2526,130937.34740473986
2527,110531.43569646282
2528,125837.40048098571
2529,131027.81563139615
2530,111644.5879800018
2531,257042.05593364852
2532,224484.57216287852
2533,196326.4423998093
2534,231494.81593080505
2535,347459.91210327693
2536,237518.34808180007
2537,230902.44972015242
2538,172854.6693777559
2539,182437.39189358716
2540,156633.09043070464
2541,178210.7515397
2542,158521.53201583753
2543,128592.98671943581
2544,122243.61756086882
2545,135187.87086959535
2546,126977.38714270797
2547,142586.09250281382
2548,140630.60185061579
2549,156806.87733241837
2550,230833.39410980928
2551,131878.3662915761
2552,128608.81893781328
2553,79578.31654594032
2554,98902.24394537431
2555,113961.88043527267
2556,100994.22267572487
2557,116258.37780472059
2558,125494.75109183951
2559,129006.5673946496
2560,141977.8646513933
2561,146499.665947949
2562,135463.04547198085
2563,145621.6881485628
2564,192564.7802092666
2565,137350.0647945671
2566,155074.19244646808
2567,128901.55102119155
2568,182114.43247812896
2569,200212.28477331216
2570,115959.8070249421
2571,171308.64588734903
2572,175670.6200970819
2573,186905.82592007972
2574,284930.9923700966
2575,120717.58045743222
2576,132542.26270574692
2577,147434.5656884126
2578,89670.0627067277
2579,64731.021901762295
2580,127890.68221707335
2581,117305.8267721499
2582,116189.23824384605
2583,270568.0254366566
2584,160537.67385215146
2585,170204.449419476
2586,215204.99286249405
2587,200313.25411693926
2588,153859.20522515167
2589,147280.12175921287
2590,226532.50869098603
2591,192911.57219860493
2592,199717.51502615793
2593,243576.38733007127
2594,174731.49723531347
2595,197627.15168886806
2596,313873.80074132746
2597,173346.50270678484
2598,272834.9589051479
2599,290164.12974734925
2600,140658.68849305043
2601,141808.56510646836
2602,83394.31567219312
2603,93795.57872937208
2604,84912.07218317606
2605,77806.5336773105
2606,142472.05063537322
2607,182795.7615351571
2608,206508.76156771538
2609,163066.11971394904
2610,109685.59337673012
2611,121365.33553580075
2612,150687.27768394205
2613,130056.06139325246
2614,121716.67159251844
2615,151667.5711939724
2616,139690.1040513132
2617,160015.13720997568
2618,199146.82911885946
2619,197938.1037305372
2620,188551.459736351
2621,181780.3531222794
2622,181863.57876581955
2623,253411.81669945418
2624,296625.3126828082
2625,316150.99200723023
2626,163323.67456356835
2627,177369.83881052377
2628,433680.3166270741
2629,502886.8509845646
2630,375644.0085820218
2631,433622.59999161476
2632,400087.4652411307
2633,289294.3380328187
2634,395087.53186493256
2635,151003.95277027463
2636,177565.49120445916
2637,180535.6044786776
2638,248090.73653044843
2639,189389.91245638687
2640,148812.5776539745
2641,105120.75319179085
2642,199751.23671388763
2643,101678.63792648933
2644,120038.75062613477
2645,100149.26410153542
2646,96384.41535193208
2647,99025.57611758502
2648,139926.89524801477
2649,145726.15938283494
2650,155380.35561546063
2651,146691.75910072646
2652,401550.03616842715
2653,240154.67445399234
2654,224002.53296093454
2655,353894.99507942295
2656,328690.42053877714
2657,343858.59266597143
2658,264342.27583008114
2659,309663.7543489808
2660,333777.7386901756
2661,347450.6775380751
2662,347015.71492478816
2663,279140.7203850036
2664,245497.26198105133
2665,315961.1387665256
2666,271896.1256662344
2667,163771.89771470998
2668,177886.85857751998
2669,155520.56161673332
2670,292256.7115395534
2671,181813.49893531596
2672,183196.75847729854
2673,212024.9266340787
2674,209827.42344098378
2675,160815.4739091569
2676,187335.44650485038
2677,187815.9751141003
2678,258781.93358152805
2679,289054.7566154416
2680,282765.0924041874
2681,403417.1122904364
2682,327182.8447041229
2683,486561.8159205652
2684,323631.3898560178
2685,346116.0186081157
2686,255493.55191035758
2687,292657.2051119522
2688,216811.80100626318
2689,195153.66667814233
2690,435616.3374177694
2691,171339.2552665098
2692,122651.49489231737
2693,178084.08018553906
2694,122021.86375258635
2695,183330.72098089944
2696,180222.40113491457
2697,177281.3128644122
2698,186546.9426980123
2699,175588.0306779439
2700,150919.39255711
2701,143094.28223157994
2702,115396.91378222294
2703,132845.81686700878
2704,136738.47540692153
2705,117357.50543332992
2706,115087.28083006863
2707,128494.33011922802
2708,133431.4760358333
2709,106877.31660107574
2710,123064.33684919831
2711,284185.3980981237
2712,361190.4709215642
2713,165164.53790291832
2714,147688.2727667803
2715,168987.35335099243
2716,147457.19180332
2717,182579.67101202434
2718,226109.21929053738
2719,157368.7525060906
2720,175025.64478330963
2721,135160.97579657
2722,155570.45563846568
2723,149265.4788182876
2724,128135.58100761237
2725,133777.46656049564
2726,145143.56551270335
2727,174925.64899812284
2728,167787.57220597667
2729,154944.3864031988
2730,142515.62963059492
2731,127230.22962796218
2732,122920.54912853304
2733,162239.59448480923
2734,133789.4276644114
